mol_id,smiles,pIC50
CHEMBL465130,CN(C(=O)CC(=O)Nc1ccc(Oc2ccnc3cc(sc23)c4cn(C)cn4)c(F)c1)c5ccccc5,6.8
CHEMBL455655,CCn1ccnc1c2cc3nccc(Oc4ccc(NC(=O)N5CCN(C5=O)c6ccccc6)cc4F)c3s2,6.85
CHEMBL1802827,Cn1cc(cn1)c2cnc3C=Cc4ccc(NS(=O)(=O)C(F)(F)F)cc4C(=O)c3c2,5.26
CHEMBL1922409,O=C1NC=Cc2c(Cc3nnc4ccc(nn34)N5CCCCC5)cccc12,7.54
CHEMBL3414917,COc1cnc2ccc(cc2c1)[C@@](C)(F)c3nnc4c(F)cc(cn34)c5cc(C)ns5,8.3
CHEMBL1939320,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4c(NC(=O)C(CC4(C)C)NC(=O)C(F)(F)F)c3)ncc2Cl.OC(=O)C(F)(F)F,7.89
CHEMBL1939481,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4c(NC(=O)C(CC4(C)C)NC(=O)CN(C)C)c3)ncc2Cl.OC(=O)C(F)(F)F,7.85
CHEMBL1802600,CS(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnsc4,7.85
CHEMBL1802906,Cn1cc(cn1)c2cnc3C=Cc4ccc(NS(=O)(=O)N)cc4C(=O)c3c2,8.52
CHEMBL1802914,CN([C@H]1CCOC1)S(=O)(=O)Nc2ccc3C=Cc4ncc(cc4C(=O)c3c2)c5cnn(C)c5,7.28
CHEMBL1802591,CS(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)N4CCN(CC4)c5cccnc5,5.7
CHEMBL1802585,CS(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)N4CCCCC4,7.03
CHEMBL1803010,CN(c1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4ccccc4)S(=O)(=O)C,6.11
CHEMBL497968,COc1ccc2c(OCc3nnc4ccc(nn34)c5ccc(F)cc5)ccnc2c1,7.92
CHEMBL494985,CNC(=O)c1ccc(cc1Cl)c2ccc3nnc(Cc4ccc(O)cc4)n3n2,8.7
CHEMBL1766540,CN1CCN(CC1)c2cnc3cc(cc(NS(=O)(=O)c4cccc(c4)[N+](=O)[O-])c3c2)C(F)(F)F,7.0
CHEMBL499885,COC(=O)c1c[nH]c2nccc(Oc3ccc(NC(=O)NC(=O)Cc4ccc(F)cc4)cc3F)c12,8.3
CHEMBL527066,Nc1cc(Oc2ccc(NC(=O)NC(=O)Cc3ccc(F)cc3)cc2F)ccn1,7.46
CHEMBL2392967,COc1cc2c(Oc3ccc(NC(=O)c4cc(nc5ccccc45)c6cccc(Cl)c6)cc3F)ccnc2cc1OCCCN7CCC(C)CC7,8.5
CHEMBL2431830,CNC(=O)c1ccc(cc1)c2ccc3nnc([C@@H](C)c4ccc5ncccc5c4)n3n2,7.82
CHEMBL2431835,C[C@@H](c1ccc2ncccc2c1)n3nnc4ncc(nc34)c5cnn(CCO)c5,9.3
CHEMBL1813640,Fc1ccc(cc1)N2C=CC=C(C(=O)Nc3ccc(Oc4ncnc5scc(c6ccc(F)c(F)c6)c45)c(F)c3)C2=O,7.18
CHEMBL1802904,CCN1CCC(CC1)n2cc(cn2)c3cnc4C=Cc5ccc(NS(=O)(=O)N(C)C)cc5C(=O)c4c3,7.13
CHEMBL2442119,CCN(CC)CCNC(=O)c1ccc(cc1)c2cnc(N)c(SC(C)c3c(Cl)ccc(F)c3Cl)c2,7.0
CHEMBL2435999,COc1cc2c(Oc3ccc(NC(=O)c4cc(ccn4)c5ccc(C)cc5)cc3F)ccnc2cc1OCCCN6CCN(C)CC6,8.86
CHEMBL462914,CN1CCN(CC1)c2cnc3cc(cc(c4ccc(O)cc4)c3n2)C(F)(F)F,6.1
CHEMBL2401822,C[C@@H](Oc1c(N)ncc2c(coc12)c3ccccn3)c4c(Cl)ccc(F)c4Cl,5.8
CHEMBL458217,CN1CCN(CC1)c2cnc3cc(Cl)cc(c4ccccc4)c3n2,5.55
CHEMBL516328,CN1CCN(CC1)c2cnc3cc(cc(c4ccc5cc[nH]c5c4)c3n2)C(F)(F)F,5.7
CHEMBL518516,CN1CCN(CC1)c2cnc3cc(cc(NCc4cccc(c4)[N+](=O)[O-])c3n2)C(F)(F)F,7.46
CHEMBL462708,CN1CCN(CC1)c2cnc3cc(cc(NCc4cccc(c4)C(=O)N)c3n2)C(F)(F)F,6.14
CHEMBL2170953,Nc1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,7.47
CHEMBL2170951,C(c1ccc2ncccc2c1)n3nnc4nccnc34,6.6
CHEMBL2170950,C(c1ccc2ncccc2c1)n3nnc4ncc(nc34)c5cnn(c5)C6CCNCC6,7.48
CHEMBL2324130,CNC(=O)Cc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(C)c4,5.72
CHEMBL1939491,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4c(NC(=O)[C@@H](CC4(C)C)NC(=O)N5CCCC5)c3)ncc2Cl,7.58
CHEMBL1939492,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4c(NC(=O)[C@H](CC4(C)C)NC(=O)N5CCCC5)c3)ncc2Cl,7.47
CHEMBL1939493,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4c(NC(=O)[C@@H](CC4(C)C)NC(=O)OC)c3)ncc2Cl,8.15
CHEMBL1939492,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4c(NC(=O)[C@H](CC4(C)C)NC(=O)N5CCCC5)c3)ncc2Cl,7.16
CHEMBL1802595,CS(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4ccncc4,6.12
CHEMBL554510,Clc1ccccc1S(=O)(=O)n2ccc3ncccc23,6.05
CHEMBL1822004,CC1C(=NC(=C1C(=O)N2CCCC2CN3CCCC3)C)\C=C\4/C(=O)Nc5ccc(cc45)S(=O)(=O)Cc6c(Cl)cccc6Cl,8.05
CHEMBL456456,CN1CCN(CC1)c2cnc3cc(cc(NCc4ccc5nonc5c4)c3n2)C(F)(F)F,6.42
CHEMBL1927770,FC(F)(F)c1cc(CC(=O)N[C@@H](Cc2ccccc2)C(=O)Nc3ccc(cc3)c4cn5c6ccccc6sc5n4)cc(c1)C(F)(F)F,5.4
CHEMBL3334546,Cn1cc(cn1)c2cnc3nnn(Cc4ccn5nccc5c4)c3n2,7.72
CHEMBL3334547,Cn1cc(cn1)c2cnc3nnn(Cc4ccn5nccc5n4)c3n2,6.85
CHEMBL3334551,OCCn1cc(cn1)c2cnc3nnn(Cc4ccn5nccc5c4)c3n2,8.3
CHEMBL1802596,CS(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cccnc4,5.6
CHEMBL3334542,Cn1cc(cn1)c2cnc3nnn(Cc4ccc5nccn5c4)c3n2,8.22
CHEMBL3357442,CN(c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN)c3)ncc2Cl)S(=O)(=O)C,7.29
CHEMBL3357447,CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)C(C)(C)N)c3)ncc2Cl,7.57
CHEMBL460465,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(C)N(C4=O)c5ccccc5)cc3F)ccnc2c1,7.43
CHEMBL1802826,Cn1cc(cn1)c2cnc3C=Cc4ccc(NS(=O)(=O)C(C)(C)C)cc4C(=O)c3c2,6.24
CHEMBL1802913,COCCCN(C)S(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(C)c4,8.52
CHEMBL3594102,COc1cc2c(Oc3ccc(NC(=O)C4=C(C)N(C(=O)N4C)c5ccccc5C(F)(F)F)cc3F)ccnc2cc1OCCCN6CCN(C)CC6,8.09
CHEMBL3220877,NCC(=O)N1CCN(CC1)c2cnc3cc(cc(NCc4cccc(c4)[N+](=O)[O-])c3c2)C(F)(F)F,8.29
CHEMBL1822771,Cc1ccc(C)c2\C(=N\NC(=O)CCc3ccc(O)cc3)\C(=O)Nc12,7.23
CHEMBL1822772,Cc1ccc(C)c2\C(=N\NC(=O)Cc3ccccc3)\C(=O)Nc12,7.04
CHEMBL1822779,COc1ccc2NC(=O)\C(=N/NC(=O)C(C)c3ccc(O)cc3)\c2c1Cl,7.35
CHEMBL2031911,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C5CCCO5)N(C)N(C4=O)c6ccccc6)cc3F)ccnc2c1,7.19
CHEMBL2032014,COc1ccc2c(Oc3ccc(NC(=O)C4=C(N(C)N(C4=O)c5ccccc5)c6ccncc6)nc3)ccnc2c1,7.74
CHEMBL3593882,COc1cc2c(Oc3ccc(NC(=O)C4=C(C)N(C(=O)N4C)c5ccc(Br)cc5)cc3F)ccnc2cc1OCCCN6CCC(C)CC6,7.73
CHEMBL3593688,COc1ccc(cc1)N2C(=C(N(C)C2=O)C(=O)Nc3ccc(Oc4ccnc5cc(OCCCN6CCN(C)CC6)c(OC)cc45)c(F)c3)C,7.56
CHEMBL3593686,COc1cc2c(Oc3ccc(NC(=O)C4=C(C)N(C(=O)N4C)c5ccc(C)cc5)cc3F)ccnc2cc1OCCCN6CCN(C)CC6,7.62
CHEMBL2031896,CCc1cc2c(Oc3ccc(NC(=O)C4=C(C)N(C)N(C4=O)c5ccccc5)cc3F)ccnc2cc1OC,6.27
CHEMBL3321910,Clc1ccc(cc1Cl)c2nc3ccc(Nc4ncnc5ccccc45)cc3[nH]2,5.82
CHEMBL2376640,C[C@@H](OC1=CNC(=O)C(=C1)C(=O)NC2CCOCC2)c3c(Cl)ccc(F)c3Cl,9.49
CHEMBL3759079,Cn1cc(cn1)C2=NN(Cc3cccc(Nc4ncc(cn4)c5cnn(C)c5)c3)C(=O)C=C2,8.12
CHEMBL3759495,CN1CCC(CC1)n2cc(cn2)c3cnc(Nc4cccc(CN5N=C(C=CC5=O)c6cnn(C)c6)c4)nc3,8.37
CHEMBL3758780,Cn1cc(cn1)c2cnc(Nc3cccc(CN4N=C(C=CC4=O)c5ccncc5)c3)nc2,7.7
CHEMBL3775343,Fc1ccc(cc1Cl)n2nnc(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3)c2C(F)(F)F,7.8
CHEMBL409867,COc1cc2nccc(Oc3ccc4N(CCOc4c3)C(=O)Nc5ccc(Cl)cc5)c2cc1C(=O)N,6.8
CHEMBL1824875,Nc1ncc(cc1OCc2c(F)ccc(F)c2Cl)c3ccc(cc3)C(=O)N4CCC[C@@H]4CN5CCCC5,6.25
CHEMBL2431825,C[C@@H](c1ccc2ncccc2c1)c3nnc4ccc(nn34)c5cccc(C)c5,7.96
CHEMBL2376644,C[C@@H](OC1=CNC(=O)C(=C1)c2nc3ccc(cc3[nH]2)N4CCN(C)CC4)c5c(Cl)ccc(F)c5Cl,6.89
CHEMBL2376654,C[C@@H](OC1=CNC(=O)C(=C1)C(=O)Nc2ccc(CN3CCN(C)CC3)cc2)c4c(Cl)ccc(F)c4Cl,7.62
CHEMBL3394451,Nc1noc2cccc(c3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(Cl)cc5)cc3)c12,8.17
CHEMBL1802601,CS(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cn[nH]c4,5.85
CHEMBL3785374,COc1cnc2C=CN([C@H](C)c3nnc4ccc(cn34)c5cnn(C)c5)C(=O)c2c1,8.05
CHEMBL3786005,COCCOc1cnc2C=CN([C@H](C)c3nnc4ccc(cn34)c5cnn(C)c5)C(=O)c2c1,8.52
CHEMBL3321899,Fc1ccccc1c2nc3ccc(Nc4ncnc5ccccc45)cc3[nH]2,5.13
CHEMBL272875,CCNC(=O)N1CCOc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc12,5.85
CHEMBL270057,COc1cc2nccc(Oc3ccc4N(CCOc4c3)C(=O)Nc5cccc(C)c5)c2cc1OC,6.46
CHEMBL1098158,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)c5cnn(c5C(F)(F)F)C(C)(C)C)cc4F)c3s2,7.16
CHEMBL1095035,COC[C@H](C)N(Cc1ccc(cc1)c2cc3nccc(Oc4ccc(NC(=O)c5cnn(c6ccccc6)c5C(F)(F)F)cc4F)c3s2)C(=O)C,7.52
CHEMBL3809108,C1CN(CCO1)c2nnc3nncn3n2,4.93
CHEMBL461998,COc1cc2nccc(Oc3ccc(NC(=O)NC(=O)c4c(F)cccc4F)nc3)c2cc1OC,7.1
CHEMBL1822367,CN(C)CCCNC(=O)c1cc(Br)c2\C(=N\NC(=O)Cc3ccc4OCCc4c3)\C(=O)Nc2c1,8.3
CHEMBL2431831,CCS(=O)(=O)c1ccc(cc1)c2ccc3nnc([C@@H](C)c4ccc5ncccc5c4)n3n2,7.44
CHEMBL2431833,C[C@@H](c1ccc2ncccc2c1)c3nnc4ccc(nn34)c5ccc(nc5)N(C)C,7.6
CHEMBL2431815,C[C@@H](c1c[nH]c2ncccc12)c3nnc4ccc(nn34)c5ccc(cc5)C#N,7.64
CHEMBL461139,O=C1NC=Nc2[nH]c(cc12)c3ccnc(\C=C\c4ccc(CN5CCOCC5)cc4)c3,7.07
CHEMBL489083,NC(=N)SCCCN1C(=O)C2=C(C1=O)n3c(cc4ccccc34)c5cccc6ccn2c56,5.48
CHEMBL493519,Clc1cccc(c1)c2c([nH]c3ccc(nc23)C#N)c4ccncc4,7.4
CHEMBL598912,CNC(=O)\C=C\c1cnc2ccc(OC(C)c3c(Cl)ccc(F)c3Cl)cc2c1,7.55
CHEMBL2401827,CNC(=O)c1coc2c(O[C@H](C)c3c(Cl)ccc(F)c3Cl)c(N)ncc12,6.23
CHEMBL1766529,CC(=O)N1CCN(CC1)c2cnc3cc(cc(NCc4cccc(c4)[N+](=O)[O-])c3c2)C(F)(F)F,9.02
CHEMBL3260948,Nc1nccc(Oc2ccc(NC(=O)CS(=O)(=O)Nc3ccccc3)cc2F)c1Cl,6.54
CHEMBL1822576,COc1ccc(cc1)C(C)C(=O)N\N=C\2/C(=O)Nc3ccccc23,6.64
CHEMBL3116438,COc1cc(N2C(=O)NC(=O)\C(=C/Nc3ccc(Oc4ccnc5cc(OCCCN6CCC(C)CC6)c(OC)cc45)c(F)c3)\C2=O)c(OC)cc1Cl,7.72
CHEMBL3116446,COc1cc2c(Oc3ccc(N\C=C\4/C(=O)NC(=O)N(C4=O)c5ccccc5)cc3F)ccnc2cc1OCCCN6CCCCC6,8.37
CHEMBL3260954,Nc1nccc(Oc2ccc(NS(=O)(=O)CC(=O)Nc3ccccc3)cc2F)c1Cl,7.0
CHEMBL2431820,Nc1ccc2nnc(Cc3ccc4ncccc4c3)n2n1,5.6
CHEMBL2431821,CN(C)c1ccc2nnc(Cc3ccc4ncccc4c3)n2n1,6.46
CHEMBL2431826,C[C@@H](c1ccc2ncccc2c1)c3nnc4ccc(nn34)c5cccc(c5)C#N,8.4
CHEMBL2431827,C[C@@H](c1ccc2ncccc2c1)c3nnc4ccc(nn34)c5ccc(cc5)C#N,7.92
CHEMBL1803014,CS(=O)(=O)Nc1ccc2C=Cc3nc(N)c(cc3C(=O)c2c1)c4ccccc4,5.21
CHEMBL1803008,CS(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(N4CCCC4)c2c1)c5ccccc5,6.11
CHEMBL1822561,CC(C(=O)N\N=C\1/C(=O)Nc2ccc(C(=O)N3CCCC3CN4CCCC4)c(Cl)c12)c5ccc(F)cc5,6.37
CHEMBL1822564,Oc1ccc(CC(=O)N\N=C\2/C(=O)Nc3ncccc23)cc1,6.64
CHEMBL1824381,Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OC4CCCC4)c1,6.4
CHEMBL462622,Nc1nccc(Oc2ccc(NC(=O)C3=CC=CN(C3=O)c4ccc(F)cc4)cc2F)c1C#C,9.0
CHEMBL518174,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(C[C@@H](C)O)N(C4=O)c5ccccc5)cc3F)ccnc2c1,9.0
CHEMBL524181,Fc1ccc(cc1F)c2c([nH]c3ccc(nc23)C#N)c4ccncc4,5.8
CHEMBL551998,[O-][N+](=O)c1cccc(c1)S(=O)(=O)c2c[nH]c3ncccc23,6.7
CHEMBL461118,COc1cc2nccc(Oc3ccc(NC(=O)NCCc4ccccc4)nc3)c2cc1OC,6.0
CHEMBL1822363,O=C(Cc1ccc2OCCc2c1)N\N=C\3/C(=O)Nc4cc(ccc34)C(=O)NCCN5CCOCC5,7.62
CHEMBL1822369,OC[C@H]1CCCN1CCCNC(=O)c2cc(Br)c3\C(=N\NC(=O)Cc4ccc5OCCc5c4)\C(=O)Nc3c2,9.3
CHEMBL1822370,OC1CCN(CCCNC(=O)c2cc(Br)c3\C(=N\NC(=O)Cc4ccc5OCCc5c4)\C(=O)Nc3c2)CC1,8.7
CHEMBL1822553,Oc1ccc(CC(=O)N\N=C\2/C(=O)Nc3ccc(C(=O)N4CCC(CC4)NC5CC5)c(Cl)c23)cc1,7.62
CHEMBL1822972,OCCCNC(=O)c1cc(Br)c2\C(=N\NC(=O)Cc3ccc4OCCc4c3)\C(=O)Nc2c1,7.19
CHEMBL3287307,Cc1ccc(NC(=O)C2(CC2)C(=O)Nc3ccc(Oc4ccnc(Nc5cccc(CS(=O)(=O)C)c5)n4)cc3)cc1,7.73
CHEMBL2170948,O=C1CCCN1CCn2cc(cn2)c3cnc4nnn(Cc5ccc6ncccc6c5)c4n3,7.04
CHEMBL1097141,Nc1cc(Oc2ccc(Nc3ncccc3C(=O)Nc4ccc(Cl)cc4)cc2F)ccn1,7.96
CHEMBL1097142,Nc1cc(Oc2ccc(Nc3ncccc3C(=O)Nc4ccc(F)cc4F)cc2F)ccn1,8.1
CHEMBL1097543,OCCc1ccccc1NC(=O)c2cccnc2Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3,8.05
CHEMBL3263991,CC1CN(C)CCc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C5CC5)n3)cc12,7.51
CHEMBL3263993,CC1CN(C)CCc2ccc(Nc3ncc(Cl)c(N[C@@H]4[C@@H]5C[C@@H](C=C5)[C@@H]4C(=O)N)n3)cc12,7.24
CHEMBL2172322,OC[C@@H]1CC[C@@H](CC1)N2\C(=N\C(=O)c3cccc(c3)S(=O)(=O)NCC=C)\Nc4cc(CN5CCCCC5)ccc24,5.23
CHEMBL2029687,COCCOc1cnc2ccc(cc2c1)[C@H](C)n3nnc4C=CN(C(=O)c34)c5ccc(F)c(F)c5,8.7
CHEMBL2169896,Fc1ccc(cc1)c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2,7.32
CHEMBL2071389,Cn1cc(cn1)c2cnc(N)c(c2)C(=O)NCc3ccc(F)c(F)c3,6.32
CHEMBL2170965,Fc1ccc(cc1)c2cnc3nnc(CSc4ncnc5[nH]ncc45)n3n2,6.28
CHEMBL2170957,Oc1ccc(Cc2nnc3ncc(nn23)c4ccc(F)cc4)cc1,8.15
CHEMBL2148138,COC1CCN(CC1)c2cnc3cc(cc(NCc4nnc5ccc(nn45)c6ccc(F)cc6)c3n2)C(F)(F)F,6.06
CHEMBL2148053,Cc1ccc(cc1)S(=O)(=O)O.CC(C)(C(=O)NCCn2ccc3ncnc(Nc4ccc(Oc5cccc(Cl)c5)c(Cl)c4)c23)S(=O)(=O)C,5.41
CHEMBL3356907,CNC(=O)c1cccc(F)c1Nc2nc(Nc3cccc(NC(=O)CNC(=O)OC(C)(C)C)c3)ncc2Cl,8.15
CHEMBL3357460,CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN4CC5CC4CN5)c3)ncc2Cl,6.79
CHEMBL3357463,CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN4CCC5CNCC45)c3)ncc2Cl,6.35
CHEMBL3360681,Nc1nccc(Oc2ccc(NC(=O)C3(CC3)C(=O)Nc4ccc(F)cc4)cc2F)c1NCC(=O)O,4.7
CHEMBL3360673,Oc1ccc(CN2C(=O)Nc3c2nc(Oc4ccc(NC(=O)C5=CC=CN(C5=O)c6ccc(F)cc6)cc4F)c7cccnc37)cc1,5.44
CHEMBL3360181,COc1cc(NCc2ccc3cnc4NC(=O)N(Cc5ccccc5)c4c3n2)ccn1,5.41
CHEMBL3356906,CNC(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN)c3)ncc2Cl,8.19
CHEMBL1927772,Fc1cc(F)cc(CC(=O)N[C@@H](Cc2ccccc2)C(=O)Nc3ccc(cc3)c4cn5c6ccccc6sc5n4)c1,6.12
CHEMBL2402846,C(Cn1cc(cn1)c2ccc3cn(Cc4ccc5ncccc5c4)nc3c2)OC6CCCCO6,6.35
CHEMBL2029565,COc1cnc2ccc(cc2c1)[C@H](C)n3nnc4C=CN(C(=O)c34)c5cc(C)ns5,8.7
CHEMBL2442126,CC(Sc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl,7.79
CHEMBL2029678,COCCOc1cnc2ccc(cc2c1)[C@H](C)n3nnc4C=CN(C(=O)c34)c5cc(C)ns5,9.0
CHEMBL2029682,C[C@@H](c1ccc2ncccc2c1)n3nnc4C=CN(C(=O)c34)c5ccc(C)s5,7.41
CHEMBL2029683,C[C@@H](c1ccc2ncccc2c1)n3nnc4C=CN(C(=O)c34)c5cnn(C)c5,8.52
CHEMBL2172394,C\C=C(\C=O)/[C@@H](CC=O)CC(=O)OCCc1ccc(O)cc1,5.26
CHEMBL1644809,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4CCCC(=O)Nc4c3)ncc2Cl,7.52
CHEMBL1950200,CN1CCC2(CC1)C(=O)Nc3cc(ccc23)c4ncc5ncn(Cc6ccc7ncccc7c6)c5n4,4.82
CHEMBL3417459,CN(C)CCCCOC(=O)Nc1cccc(CN2N=C(Nc3ccccc3)C=CC2=O)c1,6.44
CHEMBL3417484,Fc1ccc2ccn(C3=NN(Cc4cccc(c4)c5ncc(OCCN6CCOCC6)cn5)C(=O)C=C3)c2c1,8.64
CHEMBL3582290,CNC(=O)c1cccc(c1)c2cc(F)c3ncc(Cc4ccc5ncccc5c4)n3c2,8.22
CHEMBL462232,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)N5CCN(C5=O)c6ccccc6)cc4F)c3s2,7.16
CHEMBL2419645,CC\C(=N/NC(=O)Nc1ccc(Oc2ccnc3cc(OCCCN4CCCCC4)c(OC)cc23)c(F)c1)\c5ccccc5,7.34
CHEMBL566623,Cn1ccnc1C(=O)c2cc3nccc(Oc4ccc(NC(=O)CC(=O)Nc5ccccc5)cc4F)c3s2,7.44
CHEMBL565603,CCn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)CC(=O)Nc5cccc(F)c5)cc4F)c3s2,7.28
CHEMBL1096519,Nc1cc(Oc2ccc(Nc3nccnc3C(=O)Nc4ccc(F)cc4F)cc2F)ccn1,7.16
CHEMBL602703,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(CC(=O)Nc5ccccc5)C(F)(F)F)cc4F)c3s2,6.92
CHEMBL1087984,COc1cc2nccc(Oc3ccc(NC(=O)c4cnn(c5ccccc5)c4C(F)(F)F)cc3F)c2cc1OC,6.7
CHEMBL1095356,CN(C)C(=O)c1ccc(cc1)c2cc3nccc(Oc4ccc(NC(=O)c5cnn(c6ccccc6)c5C(F)(F)F)cc4F)c3s2,7.3
CHEMBL1095360,COCCNC(=O)c1ccc(nc1)c2cc3nccc(Oc4ccc(NC(=O)c5cnn(c6ccccc6)c5C(F)(F)F)cc4F)c3s2,7.22
CHEMBL3582289,CCO\N=C(/C)\c1cc(F)c2ncc(Cc3ccc4ncccc4c3)n2c1,8.01
CHEMBL585205,CCn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)CC(=O)NC5CCCCC5)cc4F)c3s2,6.23
CHEMBL584701,CCn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)CC(=O)Nc5ccccc5O)cc4F)c3s2,6.22
CHEMBL2419661,COc1cc2c(Oc3ccc(NC(=O)N\N=C\c4ccc(Cl)cc4)cc3F)ccnc2cc1OCCCN5CCC(C)CC5,7.58
CHEMBL2419677,COc1cc2c(Oc3ccc(NC(=O)N\N=C\c4c(C)cc(C)cc4C)cc3F)ccnc2cc1OCCCN5CCCCC5,6.72
CHEMBL2419673,COc1cc2c(Oc3ccc(NC(=O)N\N=C\c4ccc(cc4)[N+](=O)[O-])cc3F)ccnc2cc1OCCCN5CCCCC5,7.46
CHEMBL2419671,COc1cc2c(Oc3ccc(NC(=O)N\N=C\c4ccccc4C#N)cc3F)ccnc2cc1OCCCN5CCCCC5,7.62
CHEMBL2419657,COc1cc2c(Oc3ccc(NC(=O)N\N=C\c4ccccc4)cc3F)ccnc2cc1OCCCN5CCCCC5,7.54
CHEMBL2419655,COc1cc2c(Oc3ccc(NC(=O)N\N=C\c4ccc(cc4)C(F)(F)F)cc3F)ccnc2cc1OCCCN5CCOCC5,7.02
CHEMBL2419649,COc1cc2c(Oc3ccc(NC(=S)N\N=C\c4occc4)cc3F)ccnc2cc1OCCCN5CCCCC5,6.92
CHEMBL2431824,COc1ccc(cc1C)c2ccc3nnc([C@@H](C)c4ccc5ncccc5c4)n3n2,8.05
CHEMBL2170966,CNc1snc(SCc2nnc3ncc(nn23)c4ccc(F)cc4)c1C(=O)N,8.52
CHEMBL2170811,COc1ccc(Cn2nnc3ncc(nc23)c4ccc(F)cc4)cc1,5.54
CHEMBL2401818,Nc1ncc2c(coc2c1OC(CC#C)c3c(Cl)ccc(F)c3Cl)c4cnn(c4)C5CCNCC5,7.16
CHEMBL2401810,CC(Oc1c(N)ncc2c(coc12)c3cnn(c3)C4CCNCC4)c5c(Cl)c(F)cc(F)c5Cl,7.38
CHEMBL3582302,Fc1cc(ccc1C(=O)NCc2ccccn2)c3cc(F)c4ncc(Cc5ccc6ncccc6c5)n4c3,8.08
CHEMBL1823254,Fc1ccc(Cn2nnc3ncc(nc23)c4ccc(OCCN5CCOCC5)cc4)cc1,6.77
CHEMBL1823264,Oc1ccc(CC(=O)N\N=C\2/C(=O)Nc3ccc(F)cc23)cc1,7.54
CHEMBL1921807,O=C1NC=Cc2c(Cc3nnc4ccc(nn34)c5cn[nH]c5)cccc12,8.3
CHEMBL1922225,CC(C)C(=C)CC[C@@H](C)[C@H]1CC[C@H]2[C@H](CCc3cc(O)ccc3C)C(=O)CC[C@]12C,4.56
CHEMBL1823475,Oc1ccc(CC(=O)N\N=C\2/C(=O)Nc3ccccc23)cc1Br,7.27
CHEMBL1824885,CC(Oc1cc(cnc1N)c2ccc(cc2)C(=O)NCCN3CCCC3)c4c(Cl)ccc(F)c4Cl,6.94
CHEMBL1823271,Oc1ccc(CCC(=O)N\N=C\2/C(=O)Nc3c(Cl)ccc(Cl)c23)cc1,7.34
CHEMBL522196,COc1ccc2c(OCc3nnc4ccc(nn34)c5ccc(F)c(F)c5)ccnc2c1,8.05
CHEMBL1824876,CC(Oc1cc(cnc1N)c2ccc(cc2)C(=O)N3CCC[C@@H]3CN4CCCC4)c5c(F)ccc(F)c5Cl,6.41
CHEMBL3417483,CN1CCN(CCCCCOC(=O)Nc2cccc(CN3N=C(C=CC3=O)n4ccc5ccc(F)cc45)c2)CC1,8.0
CHEMBL1796185,Cc1ccc(C)n1c2ccc(cc2)C(=O)NNC(=O)C(=O)c3c[nH]c4ccccc34,4.8
CHEMBL3334556,OCCn1cc(cn1)c2cnc3nnn(Cc4c[nH]c5ncccc45)c3n2,8.0
