mol_id,smiles,pIC50
CHEMBL3896779,O=C(Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1)\C=C\CN5CCCC5,8.1
CHEMBL12131,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c3cc(I)cc(I)c3O,6.25
CHEMBL4100075,CC1C\C(=C/c2nc(C)c(C)nc2C)\C(=O)\C(=C\c3nc(C)c(C)nc3C)\C1,5.96
CHEMBL4062877,Cc1n[nH]c2ccc(cc12)c3cc(N[C@@H](CO)c4ccccc4)cnc3c5cc(F)ccc5O,8.33
CHEMBL3663927,CCc1nc(C(=O)N)c(Nc2ccc(OC)c(c2)N3CCN(C)CC3)nc1Oc4cccc(NC(=O)C=C)c4,8.92
CHEMBL3774396,O=C1COc2cc3ncnc(Nc4cccc(c4)C#C)c3cc2N1CCCN5CCCCC5,6.67
CHEMBL3774609,Brc1ccc(Nc2ncnc3cc4OCC(=O)N(CCCN5CCOCC5)c4cc23)cc1,6.08
CHEMBL1095465,COc1ccc(OC)c(Cc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)c1,4.9
CHEMBL4081698,CCC(=O)N1CCC[C@H](C1)n2nc(c3ccccc3)c4c(N)ncnc24,5.14
CHEMBL3954906,COc1ccccc1Nc2ncc(Br)c(Nc3cccc(NC(=O)C=C)c3)n2,8.26
CHEMBL3889694,CN(C)C\C=C\C(=O)N[C@@H]1CC[C@@H](CC1)n2nc(c3ccc(Oc4ccccc4)cc3)c5c(N)ncnc25,7.08
CHEMBL4107879,CC#CC(=O)N1CCC[C@@H]1Cn2nc(c3ccc(Oc4ccccc4)cc3)c5c(N)ncnc25,6.54
CHEMBL461571,C[C@@H](Oc1cccc(Cn2c(C)c(C(=O)c3ccc(Cl)cc3)c4ccc(OC(F)(F)F)cc24)c1)C(=O)O,5.65
CHEMBL3671477,CS(=O)(=O)CC(=O)N1CCC(COc2cc3ncnc(Nc4ccc(Br)cc4F)c3cc2NC(=O)C=C)CC1,7.58
CHEMBL3671491,CC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,8.7
CHEMBL3671493,CC(=O)NCCCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,8.0
CHEMBL3967836,COc1cc(NC2CN(C2)C(=O)OC(C)(C)C)ccc1Nc3ncc(c(Nc4cccc(NC(=O)C=C)c4)n3)C(F)(F)F,8.3
CHEMBL1277620,COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1OC,5.24
CHEMBL3699611,COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCCOCC4,8.26
CHEMBL98798,COc1cc2ncnc(Oc3cccc(Br)c3)c2cc1OC,5.12
CHEMBL301018,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,6.42
CHEMBL4076854,COc1ccc(NC(=O)C=C)cc1Nc2cc(ccn2)c3cnc(SC)[nH]3,7.77
CHEMBL4087570,Cc1cc(C)cc(\C=C\c2ccc(Nc3ncc(F)c(Nc4cccc(NC(=O)C=C)c4)n3)cc2)c1,6.27
CHEMBL4074045,CNS(=O)(=O)c1cccc(c1)N(C)c2cc(Nc3cccc(C)c3)ncn2,5.7
CHEMBL1643971,COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCOCC4,8.26
CHEMBL3699613,COc1cc(ccc1Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCCN(CC4)C(=O)OC(C)(C)C,6.19
CHEMBL4095063,CC(C)C(=O)N1CC[C@@H](C1)N2C(=O)N(Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc23)c6ccccc6Cl,8.07
CHEMBL4087375,CC(C)CC(=O)N1CC[C@@H](C1)N2C(=O)N(Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc23)c6ccccc6Cl,7.65
CHEMBL3671521,CC(C)C(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.89
CHEMBL3622623,Clc1cc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)C=C)cc23)ccc1OCc5ccccn5,6.87
CHEMBL554,CS(=O)(=O)CCNCc1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,7.95
CHEMBL3678948,CC(C)n1c(Nc2cccc(c2)C#C)nc3cnc(Nc4ccc(cc4)N5CCN(C)CC5)nc13,8.52
CHEMBL3671532,CNCC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.87
CHEMBL285063,Brc1cccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)c1,8.4
CHEMBL1873475,Nc1ncnc2c1c(nn2[C@@H]3CCCN(C3)C(=O)C=C)c4ccc(Oc5ccccc5)cc4,9.3
CHEMBL3903870,CN(C)C\C=C\C(=O)N1CCCC1Cn2nc(c3ccc(Oc4ccccc4)cc3)c5c(N)ncnc25,7.72
CHEMBL3674148,CC(C)n1c(Nc2ccc(F)c(Cl)c2)nc3cnc(Nc4ccc(cc4)C(=O)NN5CCN(C)CC5)nc13,9.0
CHEMBL3678955,CC(C)n1c(Nc2ccc(NC(=O)Nc3ccc(F)c(Cl)c3)cc2)nc4cnc(Nc5ccc(cc5)N6CCN(C)CC6)nc14,8.3
CHEMBL3960332,CCN(CC)C\C=C\C(=O)Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1O[C@H]4CCOC4,8.17
CHEMBL4094086,COc1cc(nc(Nc2cc(NC(=O)C=C)c(cc2OC)N(C)CCN(C)C)n1)c3cn(C)c4ccccc34,6.16
CHEMBL4064361,COc1cc(Br)c(\C=C/2\C(\C(\CN(C2)C)=C\c3nc(C)c(C)nc3C)=N\O)cc1OC,7.7
CHEMBL3671566,CN1CCN(CC1)C(=O)NCCOc2cc3ncnc(Nc4ccc(Br)cc4F)c3cc2NC(=O)C=C,7.89
CHEMBL2178368,CN1CCN(CC1)c2ccc(Nc3ncc4nc(Nc5ccccc5)[nH]c4n3)cc2,8.3
CHEMBL2178352,CN1CCN(CC1)c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C6CCCC6)c4n3)cc2,9.4
CHEMBL2031297,CN(C)CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.42
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,7.64
CHEMBL3921655,CC#CC(=O)N[C@@H]1CC[C@@H](CC1)n2nc(c3ccc(Oc4ccccc4)cc3)c5c(N)ncnc25,6.81
CHEMBL3416635,Fc1cccc(COc2ccc(Nc3ncnc4sc(cc34)C#CC5CCCN5)cc2Cl)c1,6.96
CHEMBL3416629,O=C(Nc1ccc(CN2CCCC2)cc1)c3sc4ncnc5N(C(=O)Nc3c45)c6cccc(c6)C#C,7.58
CHEMBL3910496,Nc1ncnc2c1c(nn2C[C@@H]3CCCN3C(=O)C=C)c4ccc(Oc5ccccc5)cc4,8.64
CHEMBL169065,COC(=O)CN1CCC(CC1)n2cc(c3cccc(OC)c3)c4c(N)ncnc24,5.83
CHEMBL3671575,CCC(=O)N1CCCC1C(=O)NCCOc2cc3ncnc(Nc4ccc(Br)cc4F)c3cc2NC(=O)C=C,6.71
CHEMBL553,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,7.5
CHEMBL39337,Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,9.36
CHEMBL954,CCN(CC)CCOc1ccc(cc1)\C(=C(\Cl)/c2ccccc2)\c3ccccc3,5.98
CHEMBL307145,Oc1cccc(O)c1O,5.91
CHEMBL3760082,COc1ccc(C=O)cc1c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,8.52
CHEMBL3758278,COc1cc(ccc1c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)C(=O)N,8.7
CHEMBL3759478,OC[C@@H](Nc1ncnc2sc(cc12)c3ccccc3)c4ccccc4,8.05
CHEMBL3759459,COC(=O)c1ccc(c(OC)c1)c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,7.7
CHEMBL3759280,COc1cc(C=O)ccc1c2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2,8.3
CHEMBL3751976,CCC1=CC(=O)N(c2cccc(NC(=O)C=C)c2)c3nc(Nc4ccc(cc4OC)N5CCN(C)CC5)ncc13,6.94
CHEMBL553,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,6.8
CHEMBL3671486,CN(C)CC(=O)NCCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,8.7
CHEMBL3671487,CC(=O)NCCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,8.4
CHEMBL3671492,CN(C)CCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,8.05
CHEMBL3671494,Fc1cc(Br)ccc1Nc2ncnc3cc(OCCNC(=O)C4CC4)c(NC(=O)C=C)cc23,8.1
CHEMBL3676349,COc1cc(Nc2ncnc3cc(OCCNC(=O)C)c(NC(=O)C=C)cc23)c(F)cc1Cl,7.1
CHEMBL205652,Fc1cccc(COc2ccc(Nc3ccncn3)cc2Cl)c1,6.04
CHEMBL293749,Oc1ccc(\C=C(/C#N)\C(=O)NCCc2ccccc2)cc1O,6.03
CHEMBL1173655,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]4CCOC4,7.92
CHEMBL324718,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C=C,6.09
CHEMBL517130,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@H](C)C(=O)N,8.05
CHEMBL3800448,CC(O)c1cccc(NC(=O)c2cc3ccccc3[nH]2)c1,4.47
CHEMBL3798556,CC(O)c1ccc(NC(=O)c2cc3ccccc3[nH]2)cc1,4.46
CHEMBL3805588,FC(F)(F)c1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c5OCCOc5c23)c1,7.01
CHEMBL367625,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]4CCCC[C@@H]4N)nc12,5.29
CHEMBL3900054,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(CC4)C(=O)CO,6.69
CHEMBL3965391,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3F)c2cc1O[C@H]4CCN(C4)C(=O)C=C,8.89
CHEMBL3970231,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3F)c2cc1OC4CCN(CC4)C(=O)C=C,8.72
CHEMBL3954587,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CN(C4)C(=O)C=C,8.4
CHEMBL3916927,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC4CN(C4)C(=O)C=C,8.89
CHEMBL3699587,COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCN(CC4)C(=O)C,8.26
CHEMBL553,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,7.52
CHEMBL3699583,COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCN(CC4)C(=O)CO,8.26
CHEMBL3663929,CCc1nc(C(=O)N)c(Nc2ccc(cc2)N3CCC(CC3)N4CCN(C)CC4)nc1O[C@@H]5CCN(C5)C(=O)C=C,6.64
CHEMBL328106,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OC,9.02
CHEMBL3676347,CN(C)CCCC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)c(F)c3F)c2cc1NC(=O)C=C,6.25
CHEMBL3671480,Fc1cc(Br)ccc1Nc2ncnc3cc(OCc4ccncc4)c(NC(=O)C=C)cc23,7.25
CHEMBL4086078,Fc1ccc(cc1)c2nc(SC3CCN(C3)C(=O)C=C)[nH]c2c4ccnc(Nc5ccccc5)c4,6.66
CHEMBL3910422,COc1ccc(Nc2ncc(Br)c(Nc3cccc(NC(=O)C=C)c3)n2)c(OC)c1,7.19
CHEMBL3938358,COc1ccc(Nc2ncc(Cl)c(Nc3cccc(NC(=O)C=C)c3)n2)c(OC)c1,6.7
CHEMBL4070707,Fc1ccc(cc1)c2nc(SC[C@@H]3CCCN3C(=O)C=C)[nH]c2c4ccnc(Nc5ccccc5)c4,7.72
CHEMBL4101193,CCC(=O)Nc1ccc(OC)c(Nc2cc(ccn2)c3cnc(SC)[nH]3)c1,5.75
CHEMBL3671568,CN1CCCC1C(=O)NCCOc2cc3ncnc(Nc4ccc(Br)cc4F)c3cc2NC(=O)C=C,7.16
CHEMBL3676341,CC(=O)NCCOc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1NC(=O)C=C,8.3
CHEMBL3676367,Fc1c(Cl)c(Br)ccc1Nc2ncnc3cc(OCCNC(=O)CCN4CCCCC4)c(NC(=O)C=C)cc23,7.92
CHEMBL115440,COCCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,6.03
CHEMBL153419,C(Nc1ncnc2c3ccccc3sc12)c4ccccc4,6.72
CHEMBL29197,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,7.52
CHEMBL29197,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,8.4
CHEMBL293749,Oc1ccc(\C=C(/C#N)\C(=O)NCCc2ccccc2)cc1O,6.05
CHEMBL553,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,9.0
CHEMBL56731,Oc1ccc(\C=C(/C#N)\C(=O)Nc2ccccc2)cc1O,6.16
CHEMBL3678957,CC(C)n1c(Nc2ccc(cc2)C(F)(F)F)nc3cnc(Nc4ccc(cc4)N5CCN(C)CC5)nc13,7.27
CHEMBL4111809,CC(C)n1c(Nc2cccc(NC(=O)C)c2)nc3cnc(Nc4ccc(cc4F)C(=O)N[N+]5=CCN(C)CC5)nc13,7.22
CHEMBL24828,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC4CCN(C)CC4,7.0
CHEMBL3676366,COCC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)c(Cl)c3F)c2cc1NC(=O)C=C,6.67
CHEMBL4105329,Cc1n[nH]c2ccc(cc12)c3cc(N[C@@H](CO)c4ccccc4)cnc3c5cc(Cl)ccc5O,8.51
CHEMBL3894076,COc1cccc(Nc2ncc(Br)c(Oc3cccc(NC(=O)C=C)c3)n2)c1OC,8.26
CHEMBL4087538,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc2nccc(n2)c3cn(C)c4c(F)cccc34,6.76
CHEMBL1173248,CC(=O)N1N=C(CC1c2ccc(Cl)cc2)c3ccc(Cl)c(Cl)c3,4.79
CHEMBL85021,CC(C)c1cc(\C=C\2/C(=O)Nc3ccccc23)cc(C(C)C)c1O,4.82
CHEMBL91867,CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.1
CHEMBL3647967,Nc1ncnc2c1c(nn2[C@@H]3CC[C@@H](CC3)NC(=O)C=C)c4ccc(Oc5ccccc5)cc4,7.69
CHEMBL3699582,COc1cc(ccc1Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCOCC4,7.7
CHEMBL56731,Oc1ccc(\C=C(/C#N)\C(=O)Nc2ccccc2)cc1O,5.9
CHEMBL3671544,CC(CN(C)C)C(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.6
CHEMBL3671560,Fc1cc(Br)ccc1Nc2ncnc3cc(OCCNc4nccs4)c(NC(=O)C=C)cc23,6.53
CHEMBL3671562,Fc1cc(Br)ccc1Nc2ncnc3cc(OCCNC(=O)c4cccs4)c(NC(=O)C=C)cc23,7.33
CHEMBL3671565,CC(=O)N1CCN(CC1)C(=O)NCCOc2cc3ncnc(Nc4ccc(Br)cc4F)c3cc2NC(=O)C=C,7.12
CHEMBL118109,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2nc3ccccc3s2)c1O,4.73
CHEMBL4089601,Fc1ccc(cc1)c2nc(SCCCNC(=O)C=C)[nH]c2c3ccnc(Nc4ccccc4)c3,7.8
CHEMBL25579,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN(C)c4ccncc4,6.52
CHEMBL3676392,OC(=O)CC(=O)OCCOCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.02
CHEMBL3234757,CC(C)c1ccc(cc1NC(=O)c2cnc3[nH]ccc3c2)C(=O)Nc4ccc(CN5CCN(C)CC5)c(c4)C(F)(F)F,6.8
CHEMBL4073912,FC(F)(F)c1csc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)n1,6.86
CHEMBL289162,OC(=O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,5.75
CHEMBL4062528,Brc1cccc(Nc2ncnc3ccc(NC(=S)N4CCOCC4)cc23)c1,7.57
CHEMBL3132872,Fc1cc(Br)ccc1Nc2ncnc3ccc(NC(=O)C=C)cc23,8.68
CHEMBL607707,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,9.62
CHEMBL3676355,CN(C)CC(=O)NCCOc1cc2ncnc(Nc3cc(Cl)c(Br)cc3F)c2cc1NC(=O)C=C,8.05
CHEMBL3676376,C[C@@H](COc1cc2ncnc(Nc3ccc(Br)c(Cl)c3F)c2cc1NC(=O)C=C)NC(=O)CN(C)C,7.92
CHEMBL3676384,CCNC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)c(Cl)c3F)c2cc1NC(=O)C=C,8.1
CHEMBL441279,COCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,6.48
CHEMBL281300,Brc1cccc(Nc2c(cnc3ccc(NC(=O)C=C)cc23)C#N)c1,6.23
CHEMBL110055,COc1cc2ncc(C#N)c(Nc3ccc(Br)c(C)c3)c2cc1OC,6.21
CHEMBL4087921,C(Oc1ccccc1)c2oc(Cc3nc4ccccc4[nH]3)nn2,4.33
CHEMBL4102214,C(c1oc(nn1)C(c2ccccc2)c3ccccc3)c4nc5ccccc5[nH]4,4.35
CHEMBL113535,COc1cc2ncc(C#N)c(Nc3cccc(c3)N=[N+]=[N-])c2cc1OC,5.66
CHEMBL3655337,Fc1ccc(Nc2ncnc3sc4CN(CCc4c23)C(=O)\C=C\CN5C6CCC5CC6)cc1Cl,8.96
CHEMBL3655339,Fc1ccc(Nc2ncnc3sc4CN(CCc4c23)C(=O)\C=C\[C@@H]5CCCN5)cc1Cl,8.7
CHEMBL3671535,COC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.8
CHEMBL1173022,CC(=O)N1N=C(CC1c2ccc(Cl)cc2)c3ccc(C)c(C)c3,4.71
CHEMBL553,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,6.47
CHEMBL3962365,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)\C=C\CN5CCCC5,7.22
CHEMBL1081312,Nc1ncnc2c1c(nn2C3CCCC3)c4cnc5[nH]ccc5c4,6.58
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,6.19
CHEMBL3671508,CNC(=S)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.01
CHEMBL3671509,CCNC(=S)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.04
CHEMBL3671510,CC(C)NC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.44
CHEMBL3671516,CC(=O)NCCSc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.96
CHEMBL3639542,CC(C)N(C)C\C=C\C(=O)N1CCc2sc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3c2C1,8.04
CHEMBL138940,Fc1ccc(Nc2ncnc3cnc(NC(=O)\C=C\C(=O)NCCCN4CCOCC4)cc23)cc1Cl,7.85
CHEMBL3699619,COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCN(CC4)C(=O)OC(C)(C)C,6.7
CHEMBL3734786,CC(C)n1c(C)nc2cnc(Nc3ccnc(n3)N4CC[C@H](O)C(F)(F)C4)cc12,5.98
CHEMBL45827,CCN(CC)CCCCNc1ncc2cc(c(NC(=O)NC(C)(C)C)nc2n1)c3c(Cl)cccc3Cl,6.41
CHEMBL1907764,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]4CCCN(C)C4,6.7
CHEMBL3936505,CCOc1cc2ncnc(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2cc1NC(=O)\C=C\CN5CCN(C)CC5,7.09
CHEMBL3674150,CC(C)n1c(Nc2ccccc2)nc3cnc(Nc4ccc(cc4F)C(=O)NN5CCN(C)CC5)nc13,7.34
CHEMBL3678946,CC(C)n1c(Nc2ccccc2)nc3cnc(Nc4ccc(cc4)C(=O)NC5CCN(C)CC5)nc13,8.22
CHEMBL293749,Oc1ccc(\C=C(/C#N)\C(=O)NCCc2ccccc2)cc1O,6.21
CHEMBL202970,COc1cc2CNc3c(Nc4ccc(F)c(Cl)c4)ncnc3Oc2cc1OC,6.16
CHEMBL55994,Oc1ccc(\C=C(/C#N)\C(=O)c2cccs2)cc1O,4.51
CHEMBL3950966,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c2cc1NC(=O)\C=C\CN(C(C)C)C(C)C,8.15
CHEMBL3907533,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c2cc1NC(=O)\C=C\CN6CCOCC6,8.4
CHEMBL3890186,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c2cc1NC(=O)\C=C\CN6CCCC6,8.0
CHEMBL3970330,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c2cc1NC(=O)\C=C\CN6CCN(C)CC6,7.8
CHEMBL3818970,CCOc1cc2ncnc(Nc3ccc(OCC4CC4)c(Cl)c3)c2cc1NC(=O)[C@@H]5COC(=O)N5,7.42
CHEMBL3663921,CCc1nc(C(=O)N)c(Nc2ccc(cc2)N3CCN(C)CC3)nc1Oc4cccc(NC(=O)C=C)c4,8.89
CHEMBL3663930,CC(C)c1nc(C(=O)N)c(Nc2cnn(c2)C3CCN(C)CC3)nc1Oc4cccc(NC(=O)C=C)c4,8.89
CHEMBL3663934,CCC(=O)N1CC[C@H](C1)Oc2nc(Nc3ccc(cc3)N4CCN(C)CC4)c(nc2CC)C(=O)N,8.92
CHEMBL3663922,CCc1nc(C(=O)N)c(Nc2ccc(cc2)N3CCN(C)CC3)nc1Oc4cccc(NC(=O)\C=C\CN(C)C)c4,7.77
CHEMBL51659,Brc1cccc(Nc2ncnc3cnc(NC(=O)C=C)cc23)c1,9.04
CHEMBL56879,Oc1ccc(\C=C(/C#N)\C(=O)c2ccc(cc2)[N+](=O)[O-])cc1O,4.96
CHEMBL3927914,COc1ccc(NC(=S)NNc2nncc3ccccc23)cc1,7.28
CHEMBL3961553,OC[C@@H](Nc1ncnc2oc(cc12)c3ccc(O)cc3)c4ccccc4,8.7
CHEMBL3892567,OC[C@@H](Nc1ncnc2oc(cc12)c3ccccc3)c4ccccc4,8.41
CHEMBL3815161,Fc1ccc(Nc2ncnc3ccc(NC(=O)NCCN4CCOCC4)cc23)cc1Cl,7.06
CHEMBL3814445,Fc1ccc(Nc2ncnc3ccc(NC(=S)NCCN4CCOCC4)cc23)cc1Cl,6.82
CHEMBL3985086,COc1cc(Cn2ccnc2)ccc1Nc3ncc(Cl)c(Nc4cccc(NC(=O)C=C)c4)n3,6.3
CHEMBL3930539,Fc1cnc(Nc2ccc(Cn3ccnc3)cc2)nc1Nc4cccc(NC(=O)C=C)c4,6.01
CHEMBL3970738,CCC(=O)Nc1cc2c(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)ncnc2cc1OC,7.19
CHEMBL2110732,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN4CCCCC4,8.74
CHEMBL3092304,Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)NCC#C)cc23)cc1Cl,6.63
CHEMBL31965,Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl,9.1
CHEMBL3970063,Nc1nc(Nc2cccc(Cl)c2)c3Cc4ccccc4c3n1,4.35
CHEMBL3676358,COCC(=O)NCCOc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1NC(=O)C=C,7.7
CHEMBL3676360,CN(C)CC(=O)NCCOc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1NC(=O)C=C,8.05
CHEMBL3263379,Cc1ccc(cc1)C2=NN(C(C2)c3ccc4ccccc4c3)C5=NC(=O)CS5,5.49
CHEMBL3980550,CN(C)C\C=C\C(=O)NC1CCC(CC1)n2nc(c3ccc(Oc4ccccc4)cc3)c5c(N)ncnc25,7.65
CHEMBL3545308,COc1cc(ccc1Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCN(CC4)C(=O)C,5.8
CHEMBL3917723,COC(=O)CNC(=O)c1ccc(Nc2ncnc3cc(OCCN4CCCCC4)c(OC)cc23)cc1,5.0
CHEMBL3912361,ClCC(=O)OCCN1C(=O)Oc2cc3ncnc(Nc4ccc(N5CCCCC5)c(Cl)c4)c3cc12,6.62
CHEMBL3936642,Fc1cccc(COc2ccc(Nc3ncnc4cc5OC(=O)N(CCOC(=O)CBr)c5cc34)cc2Cl)c1,7.11
CHEMBL3904450,COc1cc(ccc1Nc2nccc(n2)c3c(nc4ccccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCN(CC7)S(=O)(=O)C,6.0
CHEMBL1830131,Clc1cccc(NC(=O)\C=C\c2ccccc2)c1,4.84
CHEMBL2283252,Fc1cc(F)cc(NC(=O)\C=C\c2ccccc2)c1,4.88
CHEMBL2336358,Cc1ccccc1NC(=O)\C=C\c2ccccc2,4.91
CHEMBL3958482,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1NC(=O)\C=C\CN5CCCCC5,6.88
CHEMBL3930965,COc1cc2ncnc(Nc3ccc(Cc4ccccn4)cc3)c2cc1NC(=O)\C=C\CN5CCCC5,6.83
CHEMBL3986103,CCOc1cc2ncnc(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2cc1NC(=O)\C=C\CN5CCCC5,7.68
CHEMBL3622624,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)cc3)ncnc2cc1O[C@H]5CCOC5,7.0
CHEMBL3914159,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC4CN(C4)C(=O)C=C,8.22
CHEMBL4102822,CN1CCN(CC1)c2ccc(Nc3ncc4CN(C(=O)N([C@H]5CCN(C5)C(=O)C6CCCCC6)c4n3)c7ccccc7Cl)cc2C,7.6
